MSE,05,10,15
7.85,0.977348,0.914304,0.651308
7.95,0.978444,0.916813,0.65593
8.05,0.979403,0.91935,0.660492
8.15,0.980336,0.921764,0.66493
8.25,0.981238,0.924135,0.669302
8.35,0.982075,0.926451,0.673632
8.45,0.982844,0.928616,0.677939
8.55,0.983612,0.930744,0.682126
8.65,0.984375,0.932811,0.686289
8.75,0.985082,0.934814,0.690353
8.85,0.985763,0.93676,0.694399
8.95,0.986425,0.938628,0.698295
9.05,0.987044,0.940398,0.702171
9.15,0.987633,0.942224,0.70601
9.25,0.988176,0.943904,0.709806
9.35,0.98868,0.9455,0.713496
9.45,0.989172,0.947073,0.71719
9.55,0.989669,0.948605,0.720804
9.65,0.990131,0.950102,0.724383
9.75,0.990577,0.951495,0.727919
9.85,0.990988,0.952882,0.731427
9.95,0.991398,0.95422,0.734734
10.05,0.99179,0.955582,0.738069
10.15,0.992154,0.956851,0.741351
10.25,0.992499,0.958086,0.744598
10.35,0.992844,0.959243,0.747766
10.45,0.993164,0.960425,0.750955
10.55,0.993468,0.961572,0.75411
10.65,0.993748,0.962639,0.757173
10.75,0.994034,0.963698,0.760286
10.85,0.99431,0.964743,0.763218
10.95,0.994557,0.96572,0.766173
11.05,0.994804,0.966659,0.769094
11.15,0.995023,0.967593,0.771947
11.25,0.995241,0.968494,0.774707
11.35,0.995455,0.969341,0.7774
11.45,0.995655,0.970176,0.780153
11.55,0.995843,0.971012,0.782847
11.65,0.996027,0.9718,0.785506
11.75,0.996191,0.972578,0.788119
11.85,0.996354,0.973359,0.790694
11.95,0.996506,0.974103,0.793183
12.05,0.996664,0.974818,0.795684
12.15,0.996814,0.975517,0.798177
12.25,0.996946,0.976184,0.800575
12.35,0.997057,0.976829,0.802958
12.45,0.99719,0.97746,0.805312
12.55,0.997313,0.978073,0.807608
12.65,0.997445,0.978677,0.809902
12.75,0.997561,0.979238,0.812118
12.85,0.997665,0.979813,0.81435
12.95,0.997771,0.98038,0.816561
13.05,0.997863,0.980913,0.81874
13.15,0.997962,0.981439,0.820938
13.25,0.998043,0.981946,0.823123
13.35,0.998128,0.982426,0.825255
13.45,0.998211,0.982894,0.82731
13.55,0.998292,0.983344,0.829309
13.65,0.998365,0.983796,0.831303
13.75,0.998424,0.984228,0.833248
13.85,0.998494,0.98462,0.835171
13.95,0.99856,0.98505,0.837067
14.05,0.998628,0.985437,0.838964
14.15,0.998684,0.985845,0.840852
14.25,0.998741,0.986232,0.842718
14.35,0.998796,0.986632,0.844536
14.45,0.998839,0.986978,0.846322
14.55,0.998883,0.98732,0.848126
14.65,0.998925,0.987674,0.849868
14.75,0.998975,0.988011,0.851557
14.85,0.999018,0.988293,0.853246
14.95,0.999068,0.9886,0.854912
15.05,0.999106,0.988898,0.856561
15.15,0.999146,0.989189,0.85823
15.25,0.999179,0.989464,0.859845
15.35,0.999223,0.989766,0.861454
15.45,0.999249,0.990026,0.863021
15.55,0.999281,0.990305,0.864576
15.65,0.999311,0.990563,0.866137
15.75,0.999336,0.990811,0.867636
15.85,0.999363,0.991051,0.869143
15.95,0.999389,0.991268,0.870624
16.05,0.999413,0.99151,0.872118
16.15,0.999438,0.991722,0.873528
16.25,0.999466,0.991944,0.874957
16.35,0.99949,0.992143,0.876356
16.45,0.999513,0.992338,0.87772
16.55,0.999537,0.99255,0.879098
16.65,0.999557,0.992758,0.88046
16.75,0.999575,0.99295,0.881786
16.85,0.999588,0.99313,0.883145
16.95,0.999606,0.993302,0.88443
17.05,0.999627,0.993476,0.885652
17.15,0.99964,0.993644,0.886928
17.25,0.999653,0.993828,0.888156
17.35,0.999663,0.993983,0.889387
17.45,0.999673,0.994137,0.890612
17.55,0.999693,0.99429,0.891819
17.65,0.999703,0.994426,0.892999
17.75,0.999723,0.994566,0.8942
17.85,0.999735,0.994707,0.895327
17.95,0.999743,0.994833,0.896498
18.05,0.99975,0.99496,0.897634
18.15,0.999761,0.99509,0.898795
18.25,0.999775,0.995215,0.899909
18.35,0.999784,0.995338,0.901004
18.45,0.999793,0.995451,0.902073
18.55,0.999806,0.995561,0.903148
18.65,0.999813,0.995675,0.904206
18.75,0.99982,0.995792,0.905201
18.85,0.999825,0.995885,0.906195
18.95,0.99983,0.996,0.907199
19.05,0.999837,0.996097,0.908228
19.15,0.999843,0.996185,0.909201
19.25,0.999848,0.996294,0.910144
19.35,0.999853,0.99638,0.911086
19.45,0.999859,0.996466,0.912071
19.55,0.999866,0.996556,0.913017
19.65,0.999872,0.996647,0.913916
19.75,0.999877,0.996722,0.914822
19.85,0.999881,0.996805,0.915725
19.95,0.999884,0.996876,0.916607
20.05,0.999888,0.996953,0.917496
20.15,0.999894,0.997029,0.918378
20.25,0.999898,0.997104,0.91921
20.35,0.999901,0.997179,0.92007
20.45,0.999907,0.997253,0.920899
20.55,0.999911,0.997322,0.921746
20.65,0.999913,0.997389,0.922597
20.75,0.999916,0.997456,0.923402
20.85,0.999918,0.997512,0.924192
20.95,0.999921,0.997568,0.924967
21.05,0.999923,0.997628,0.925735
21.15,0.999925,0.997684,0.926522
21.25,0.999928,0.99774,0.927246
21.35,0.999931,0.997795,0.927997
21.45,0.999933,0.997856,0.928741
21.55,0.999936,0.997907,0.929496
21.65,0.999939,0.997951,0.930243
21.75,0.999941,0.997994,0.93096
21.85,0.999943,0.99804,0.931709
21.95,0.999946,0.998088,0.932378
22.05,0.999947,0.998142,0.933092
22.15,0.999948,0.998191,0.933769
22.25,0.99995,0.998238,0.934451
22.35,0.999952,0.998289,0.935101
22.45,0.999952,0.99833,0.935758
22.55,0.999953,0.998369,0.93641
22.65,0.999954,0.998403,0.937087
22.75,0.999955,0.998432,0.937752
22.85,0.999956,0.998481,0.938415
22.95,0.999959,0.998519,0.939052
23.05,0.999961,0.998556,0.939651
23.15,0.999963,0.998596,0.940267
23.25,0.999964,0.998618,0.940874
23.35,0.999967,0.998651,0.941455
23.45,0.999968,0.998684,0.942047
23.55,0.999969,0.998718,0.942653
23.65,0.99997,0.998754,0.943229
23.75,0.999972,0.998781,0.943807
23.85,0.999973,0.998813,0.944373
23.95,0.999974,0.998842,0.944915
24.05,0.999976,0.998871,0.945475
24.15,0.999976,0.998899,0.946034
24.25,0.999977,0.998922,0.946564
24.35,0.999977,0.998945,0.947106
24.45,0.999979,0.998975,0.947623
24.55,0.99998,0.998998,0.948146
24.65,0.99998,0.999026,0.948674
24.75,0.999981,0.999045,0.94919
24.85,0.999981,0.999068,0.949701
24.95,0.999982,0.999086,0.950184
25.05,0.999983,0.999107,0.950698
25.15,0.999985,0.999127,0.951184
25.25,0.999986,0.999153,0.951674
25.35,0.999986,0.999178,0.952151
25.45,0.999987,0.999194,0.952597
25.55,0.999987,0.99921,0.953064
25.65,0.999987,0.999228,0.953528
25.75,0.999987,0.999244,0.953976
25.85,0.999987,0.999266,0.954428
